ind_fixed,geo_year,time_trend,geo_fixed,year,geo,ind,wage_rate_2010,wage_rate,hours_worked,rti,off
0,9-2019,23,9,2019,Saskatchewan,Accommodation and food services [72],1226.54,1487.04,29.4,-0.371835888,-1.518085027
0,9-2020,24,9,2020,Saskatchewan,Accommodation and food services [72],1229.52,1490.65,27.6,-0.371835888,-1.518085027
1,0-1997,1,0,1997,Alberta,"Business, building and other support services [55-56]",544.42,660.04,34.8,0.633157316,0.089549959
1,0-1998,2,0,1998,Alberta,"Business, building and other support services [55-56]",548.47,664.95,34.4,0.633157316,0.089549959
1,0-1999,3,0,1999,Alberta,"Business, building and other support services [55-56]",556.49,674.68,34.3,0.633157316,0.089549959
1,0-2000,4,0,2000,Alberta,"Business, building and other support services [55-56]",625.05,757.8,34.5,0.633157316,0.089549959
1,0-2001,5,0,2001,Alberta,"Business, building and other support services [55-56]",606.38,735.16,33.7,0.633157316,0.089549959
1,0-2002,6,0,2002,Alberta,"Business, building and other support services [55-56]",623.52,755.95,34.5,0.633157316,0.089549959
1,0-2003,7,0,2003,Alberta,"Business, building and other support services [55-56]",655.4,794.6,34.9,0.633157316,0.089549959
1,0-2004,8,0,2004,Alberta,"Business, building and other support services [55-56]",663.28,804.15,33.2,0.633157316,0.089549959
1,0-2005,9,0,2005,Alberta,"Business, building and other support services [55-56]",664.42,805.53,35.2,0.633157316,0.089549959
1,0-2006,10,0,2006,Alberta,"Business, building and other support services [55-56]",737.75,894.44,36.1,0.633157316,0.089549959
1,0-2007,11,0,2007,Alberta,"Business, building and other support services [55-56]",773.02,937.19,36.4,0.633157316,0.089549959
1,0-2008,12,0,2008,Alberta,"Business, building and other support services [55-56]",794.8,963.6,35.7,0.633157316,0.089549959
1,0-2009,13,0,2009,Alberta,"Business, building and other support services [55-56]",846.96,1026.84,33.8,0.633157316,0.089549959
1,0-2010,14,0,2010,Alberta,"Business, building and other support services [55-56]",830.02,1006.3,34.6,0.633157316,0.089549959
1,0-2011,15,0,2011,Alberta,"Business, building and other support services [55-56]",868.66,1053.15,33.3,0.633157316,0.089549959
1,0-2012,16,0,2012,Alberta,"Business, building and other support services [55-56]",914.46,1108.67,35.3,0.633157316,0.089549959
1,0-2013,17,0,2013,Alberta,"Business, building and other support services [55-56]",982.57,1191.25,35.7,0.633157316,0.089549959
1,0-2014,18,0,2014,Alberta,"Business, building and other support services [55-56]",956.46,1159.59,35.5,0.633157316,0.089549959
1,0-2015,19,0,2015,Alberta,"Business, building and other support services [55-56]",966.84,1172.18,35.2,0.633157316,0.089549959
1,0-2016,20,0,2016,Alberta,"Business, building and other support services [55-56]",931.93,1129.86,33.9,0.633157316,0.089549959
1,0-2017,21,0,2017,Alberta,"Business, building and other support services [55-56]",1022.1,1239.18,34,0.633157316,0.089549959
1,0-2018,22,0,2018,Alberta,"Business, building and other support services [55-56]",1076.62,1305.27,33.2,0.633157316,0.089549959
1,0-2019,23,0,2019,Alberta,"Business, building and other support services [55-56]",1079.04,1308.21,32.1,0.633157316,0.089549959
1,0-2020,24,0,2020,Alberta,"Business, building and other support services [55-56]",1087.18,1318.08,33,0.633157316,0.089549959
1,1-1997,1,1,1997,British Columbia,"Business, building and other support services [55-56]",352.41,427.25,32.5,0.633157316,0.089549959
1,1-1998,2,1,1998,British Columbia,"Business, building and other support services [55-56]",358.27,434.36,32.2,0.633157316,0.089549959
1,1-1999,3,1,1999,British Columbia,"Business, building and other support services [55-56]",379.7,460.34,31.6,0.633157316,0.089549959
1,1-2000,4,1,2000,British Columbia,"Business, building and other support services [55-56]",397.14,481.48,32.8,0.633157316,0.089549959
1,1-2001,5,1,2001,British Columbia,"Business, building and other support services [55-56]",424.38,514.51,33,0.633157316,0.089549959
1,1-2002,6,1,2002,British Columbia,"Business, building and other support services [55-56]",423.2,513.08,31.3,0.633157316,0.089549959
1,1-2003,7,1,2003,British Columbia,"Business, building and other support services [55-56]",434.24,526.46,32.4,0.633157316,0.089549959
1,1-2004,8,1,2004,British Columbia,"Business, building and other support services [55-56]",446.46,541.28,34.1,0.633157316,0.089549959
1,1-2005,9,1,2005,British Columbia,"Business, building and other support services [55-56]",461.36,559.35,33.5,0.633157316,0.089549959
1,1-2006,10,1,2006,British Columbia,"Business, building and other support services [55-56]",492,596.49,33.3,0.633157316,0.089549959
1,1-2007,11,1,2007,British Columbia,"Business, building and other support services [55-56]",537.16,651.24,34.4,0.633157316,0.089549959
1,1-2008,12,1,2008,British Columbia,"Business, building and other support services [55-56]",556,674.09,34,0.633157316,0.089549959
1,1-2009,13,1,2009,British Columbia,"Business, building and other support services [55-56]",549.01,665.61,32.9,0.633157316,0.089549959
1,1-2010,14,1,2010,British Columbia,"Business, building and other support services [55-56]",568.65,689.42,32.5,0.633157316,0.089549959
1,1-2011,15,1,2011,British Columbia,"Business, building and other support services [55-56]",589.22,714.36,32.4,0.633157316,0.089549959
1,1-2012,16,1,2012,British Columbia,"Business, building and other support services [55-56]",599.94,727.36,31.4,0.633157316,0.089549959
1,1-2013,17,1,2013,British Columbia,"Business, building and other support services [55-56]",629.3,762.95,32.4,0.633157316,0.089549959
1,1-2014,18,1,2014,British Columbia,"Business, building and other support services [55-56]",640.75,776.83,31.6,0.633157316,0.089549959
1,1-2015,19,1,2015,British Columbia,"Business, building and other support services [55-56]",673.59,816.65,32.7,0.633157316,0.089549959
1,1-2016,20,1,2016,British Columbia,"Business, building and other support services [55-56]",660.49,800.77,30.9,0.633157316,0.089549959
1,1-2017,21,1,2017,British Columbia,"Business, building and other support services [55-56]",695.24,842.9,31.6,0.633157316,0.089549959
1,1-2018,22,1,2018,British Columbia,"Business, building and other support services [55-56]",707.63,857.92,31.6,0.633157316,0.089549959
1,1-2019,23,1,2019,British Columbia,"Business, building and other support services [55-56]",722.35,875.77,31.6,0.633157316,0.089549959
1,1-2020,24,1,2020,British Columbia,"Business, building and other support services [55-56]",741.19,898.6,31,0.633157316,0.089549959
1,2-1997,1,2,1997,Manitoba,"Business, building and other support services [55-56]",260.28,315.56,32.9,0.633157316,0.089549959
1,2-1998,2,2,1998,Manitoba,"Business, building and other support services [55-56]",270.82,328.34,33.4,0.633157316,0.089549959
1,2-1999,3,2,1999,Manitoba,"Business, building and other support services [55-56]",262.72,318.52,33,0.633157316,0.089549959
1,2-2000,4,2,2000,Manitoba,"Business, building and other support services [55-56]",279.52,338.88,32.5,0.633157316,0.089549959
1,2-2001,5,2,2001,Manitoba,"Business, building and other support services [55-56]",283.87,344.16,32.1,0.633157316,0.089549959
1,2-2002,6,2,2002,Manitoba,"Business, building and other support services [55-56]",276.21,334.87,31.8,0.633157316,0.089549959
1,2-2003,7,2,2003,Manitoba,"Business, building and other support services [55-56]",289.07,350.46,31.1,0.633157316,0.089549959
1,2-2004,8,2,2004,Manitoba,"Business, building and other support services [55-56]",298.97,362.46,31.9,0.633157316,0.089549959
1,2-2005,9,2,2005,Manitoba,"Business, building and other support services [55-56]",317.51,384.94,32,0.633157316,0.089549959
1,2-2006,10,2,2006,Manitoba,"Business, building and other support services [55-56]",307.72,373.08,32.2,0.633157316,0.089549959
1,2-2007,11,2,2007,Manitoba,"Business, building and other support services [55-56]",323.8,392.57,33.3,0.633157316,0.089549959
1,2-2008,12,2,2008,Manitoba,"Business, building and other support services [55-56]",322.65,391.18,32.6,0.633157316,0.089549959
1,2-2009,13,2,2009,Manitoba,"Business, building and other support services [55-56]",324.01,392.82,32.9,0.633157316,0.089549959
1,2-2010,14,2,2010,Manitoba,"Business, building and other support services [55-56]",326.85,396.27,32.9,0.633157316,0.089549959
1,2-2011,15,2,2011,Manitoba,"Business, building and other support services [55-56]",334.59,405.65,31.6,0.633157316,0.089549959
1,2-2012,16,2,2012,Manitoba,"Business, building and other support services [55-56]",365.07,442.61,32.6,0.633157316,0.089549959
1,2-2013,17,2,2013,Manitoba,"Business, building and other support services [55-56]",352.37,427.21,31.8,0.633157316,0.089549959
1,2-2014,18,2,2014,Manitoba,"Business, building and other support services [55-56]",381.14,462.09,33,0.633157316,0.089549959
1,2-2015,19,2,2015,Manitoba,"Business, building and other support services [55-56]",378.78,459.23,31.8,0.633157316,0.089549959
1,2-2016,20,2,2016,Manitoba,"Business, building and other support services [55-56]",376.3,456.22,32.4,0.633157316,0.089549959
1,2-2017,21,2,2017,Manitoba,"Business, building and other support services [55-56]",381.84,462.94,33.8,0.633157316,0.089549959
1,2-2018,22,2,2018,Manitoba,"Business, building and other support services [55-56]",397.8,482.29,33.1,0.633157316,0.089549959
1,2-2019,23,2,2019,Manitoba,"Business, building and other support services [55-56]",429.84,521.13,32.5,0.633157316,0.089549959
1,2-2020,24,2,2020,Manitoba,"Business, building and other support services [55-56]",462.92,561.24,31.7,0.633157316,0.089549959
1,3-1997,1,3,1997,New Brunswick,"Business, building and other support services [55-56]",342.25,414.94,33.5,0.633157316,0.089549959
1,3-1998,2,3,1998,New Brunswick,"Business, building and other support services [55-56]",347.12,420.84,33,0.633157316,0.089549959
1,3-1999,3,3,1999,New Brunswick,"Business, building and other support services [55-56]",364.53,441.95,34.3,0.633157316,0.089549959
1,3-2000,4,3,2000,New Brunswick,"Business, building and other support services [55-56]",372.75,451.92,36,0.633157316,0.089549959
1,3-2001,5,3,2001,New Brunswick,"Business, building and other support services [55-56]",419.41,508.48,35,0.633157316,0.089549959
1,3-2002,6,3,2002,New Brunswick,"Business, building and other support services [55-56]",410.64,497.85,35.4,0.633157316,0.089549959
1,3-2003,7,3,2003,New Brunswick,"Business, building and other support services [55-56]",407.85,494.47,34.6,0.633157316,0.089549959
1,3-2004,8,3,2004,New Brunswick,"Business, building and other support services [55-56]",443.47,537.65,35.1,0.633157316,0.089549959
1,3-2005,9,3,2005,New Brunswick,"Business, building and other support services [55-56]",458.43,555.79,33.9,0.633157316,0.089549959
1,3-2006,10,3,2006,New Brunswick,"Business, building and other support services [55-56]",448.18,543.36,35.3,0.633157316,0.089549959
1,3-2007,11,3,2007,New Brunswick,"Business, building and other support services [55-56]",480.84,582.96,34.5,0.633157316,0.089549959
1,3-2008,12,3,2008,New Brunswick,"Business, building and other support services [55-56]",509.71,617.96,34.8,0.633157316,0.089549959
1,3-2009,13,3,2009,New Brunswick,"Business, building and other support services [55-56]",547.16,663.37,35.2,0.633157316,0.089549959
1,3-2010,14,3,2010,New Brunswick,"Business, building and other support services [55-56]",537.89,652.13,35.3,0.633157316,0.089549959
1,3-2011,15,3,2011,New Brunswick,"Business, building and other support services [55-56]",533.57,646.89,35.1,0.633157316,0.089549959
1,3-2012,16,3,2012,New Brunswick,"Business, building and other support services [55-56]",536.83,650.84,34.8,0.633157316,0.089549959
1,3-2013,17,3,2013,New Brunswick,"Business, building and other support services [55-56]",544.33,659.94,35.6,0.633157316,0.089549959
1,3-2014,18,3,2014,New Brunswick,"Business, building and other support services [55-56]",559.16,677.91,34.6,0.633157316,0.089549959
1,3-2015,19,3,2015,New Brunswick,"Business, building and other support services [55-56]",594.35,720.58,34.1,0.633157316,0.089549959
1,3-2016,20,3,2016,New Brunswick,"Business, building and other support services [55-56]",530.99,643.76,34.9,0.633157316,0.089549959
1,3-2017,21,3,2017,New Brunswick,"Business, building and other support services [55-56]",608.02,737.15,35.7,0.633157316,0.089549959
1,3-2018,22,3,2018,New Brunswick,"Business, building and other support services [55-56]",640.6,776.65,34.8,0.633157316,0.089549959
1,3-2019,23,3,2019,New Brunswick,"Business, building and other support services [55-56]",627.65,760.95,35.3,0.633157316,0.089549959
1,3-2020,24,3,2020,New Brunswick,"Business, building and other support services [55-56]",708.28,858.71,35.4,0.633157316,0.089549959
1,4-1997,1,4,1997,Newfoundland and Labrador,"Business, building and other support services [55-56]",564.3,684.15,31.5,0.633157316,0.089549959
1,4-1998,2,4,1998,Newfoundland and Labrador,"Business, building and other support services [55-56]",600.84,728.45,34.7,0.633157316,0.089549959
1,4-1999,3,4,1999,Newfoundland and Labrador,"Business, building and other support services [55-56]",582.47,706.18,36.5,0.633157316,0.089549959
1,4-2000,4,4,2000,Newfoundland and Labrador,"Business, building and other support services [55-56]",608.47,737.7,37.6,0.633157316,0.089549959
1,4-2001,5,4,2001,Newfoundland and Labrador,"Business, building and other support services [55-56]",648.47,786.19,37.7,0.633157316,0.089549959
1,4-2002,6,4,2002,Newfoundland and Labrador,"Business, building and other support services [55-56]",641.57,777.83,36.6,0.633157316,0.089549959
1,4-2003,7,4,2003,Newfoundland and Labrador,"Business, building and other support services [55-56]",643.4,780.05,36.8,0.633157316,0.089549959
1,4-2004,8,4,2004,Newfoundland and Labrador,"Business, building and other support services [55-56]",647.92,785.53,34.3,0.633157316,0.089549959
1,4-2005,9,4,2005,Newfoundland and Labrador,"Business, building and other support services [55-56]",643.19,779.79,36.6,0.633157316,0.089549959
1,4-2006,10,4,2006,Newfoundland and Labrador,"Business, building and other support services [55-56]",679.7,824.05,36.7,0.633157316,0.089549959
1,4-2007,11,4,2007,Newfoundland and Labrador,"Business, building and other support services [55-56]",719.19,871.93,37.6,0.633157316,0.089549959
1,4-2008,12,4,2008,Newfoundland and Labrador,"Business, building and other support services [55-56]",749.48,908.66,36.7,0.633157316,0.089549959
1,4-2009,13,4,2009,Newfoundland and Labrador,"Business, building and other support services [55-56]",804.26,975.07,37.7,0.633157316,0.089549959
1,4-2010,14,4,2010,Newfoundland and Labrador,"Business, building and other support services [55-56]",810.6,982.76,36.5,0.633157316,0.089549959
1,4-2011,15,4,2011,Newfoundland and Labrador,"Business, building and other support services [55-56]",831.97,1008.67,38.2,0.633157316,0.089549959
1,4-2012,16,4,2012,Newfoundland and Labrador,"Business, building and other support services [55-56]",837.16,1014.96,38,0.633157316,0.089549959
1,4-2013,17,4,2013,Newfoundland and Labrador,"Business, building and other support services [55-56]",886.98,1075.36,40.1,0.633157316,0.089549959
1,4-2014,18,4,2014,Newfoundland and Labrador,"Business, building and other support services [55-56]",896.8,1087.27,36.9,0.633157316,0.089549959
1,4-2015,19,4,2015,Newfoundland and Labrador,"Business, building and other support services [55-56]",891.66,1081.03,36.9,0.633157316,0.089549959
1,4-2016,20,4,2016,Newfoundland and Labrador,"Business, building and other support services [55-56]",906.51,1099.04,37.9,0.633157316,0.089549959
1,4-2017,21,4,2017,Newfoundland and Labrador,"Business, building and other support services [55-56]",944.28,1144.83,38.4,0.633157316,0.089549959
1,4-2018,22,4,2018,Newfoundland and Labrador,"Business, building and other support services [55-56]",941.58,1141.56,38.3,0.633157316,0.089549959
1,4-2019,23,4,2019,Newfoundland and Labrador,"Business, building and other support services [55-56]",988,1197.83,39.3,0.633157316,0.089549959
1,4-2020,24,4,2020,Newfoundland and Labrador,"Business, building and other support services [55-56]",987.68,1197.45,34.3,0.633157316,0.089549959
1,5-1997,1,5,1997,Nova Scotia,"Business, building and other support services [55-56]",608.87,738.18,33.4,0.633157316,0.089549959
1,5-1998,2,5,1998,Nova Scotia,"Business, building and other support services [55-56]",597.94,724.93,35.1,0.633157316,0.089549959
1,5-1999,3,5,1999,Nova Scotia,"Business, building and other support services [55-56]",608.69,737.97,33.6,0.633157316,0.089549959
1,5-2000,4,5,2000,Nova Scotia,"Business, building and other support services [55-56]",631.97,766.19,35.4,0.633157316,0.089549959
1,5-2001,5,5,2001,Nova Scotia,"Business, building and other support services [55-56]",614.3,744.77,35.1,0.633157316,0.089549959
1,5-2002,6,5,2002,Nova Scotia,"Business, building and other support services [55-56]",640.9,777.01,36.5,0.633157316,0.089549959
1,5-2003,7,5,2003,Nova Scotia,"Business, building and other support services [55-56]",652.89,791.55,34.6,0.633157316,0.089549959
1,5-2004,8,5,2004,Nova Scotia,"Business, building and other support services [55-56]",681.47,826.2,36.4,0.633157316,0.089549959
1,5-2005,9,5,2005,Nova Scotia,"Business, building and other support services [55-56]",703.33,852.7,34,0.633157316,0.089549959
1,5-2006,10,5,2006,Nova Scotia,"Business, building and other support services [55-56]",700.81,849.65,35.2,0.633157316,0.089549959
