occ_fixed,geo_year,time_trend,geo_fixed,year,geo,occ,hours_worked,rti,off
0,6-2015,29,6,2015,Ontario,Administrative and financial supervisors and administrative occupations [12],35.1,-1.13485495,-0.47693655
0,6-2016,30,6,2016,Ontario,Administrative and financial supervisors and administrative occupations [12],35,-1.13485495,-0.47693655
0,6-2017,31,6,2017,Ontario,Administrative and financial supervisors and administrative occupations [12],34.7,-1.13485495,-0.47693655
0,6-2018,32,6,2018,Ontario,Administrative and financial supervisors and administrative occupations [12],35.2,-1.13485495,-0.47693655
0,6-2019,33,6,2019,Ontario,Administrative and financial supervisors and administrative occupations [12],34.4,-1.13485495,-0.47693655
0,6-2020,34,6,2020,Ontario,Administrative and financial supervisors and administrative occupations [12],34.9,-1.13485495,-0.47693655
0,7-1987,1,7,1987,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],32.8,-1.13485495,-0.47693655
0,7-1988,2,7,1988,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],37.1,-1.13485495,-0.47693655
0,7-1989,3,7,1989,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],35.2,-1.13485495,-0.47693655
0,7-1990,4,7,1990,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],35.3,-1.13485495,-0.47693655
0,7-1991,5,7,1991,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],35.4,-1.13485495,-0.47693655
0,7-1992,6,7,1992,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],33.8,-1.13485495,-0.47693655
0,7-1993,7,7,1993,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],35.5,-1.13485495,-0.47693655
0,7-1994,8,7,1994,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],35.5,-1.13485495,-0.47693655
0,7-1995,9,7,1995,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],34.8,-1.13485495,-0.47693655
0,7-1996,10,7,1996,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],35.3,-1.13485495,-0.47693655
0,7-1997,11,7,1997,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],34.8,-1.13485495,-0.47693655
0,7-1998,12,7,1998,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],33.9,-1.13485495,-0.47693655
0,7-1999,13,7,1999,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],35.4,-1.13485495,-0.47693655
0,7-2000,14,7,2000,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],35.1,-1.13485495,-0.47693655
0,7-2001,15,7,2001,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],34.8,-1.13485495,-0.47693655
0,7-2002,16,7,2002,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],34.1,-1.13485495,-0.47693655
0,7-2003,17,7,2003,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],34.4,-1.13485495,-0.47693655
0,7-2004,18,7,2004,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],34.6,-1.13485495,-0.47693655
0,7-2005,19,7,2005,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],35.9,-1.13485495,-0.47693655
0,7-2006,20,7,2006,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],36.2,-1.13485495,-0.47693655
0,7-2007,21,7,2007,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],34.8,-1.13485495,-0.47693655
0,7-2008,22,7,2008,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],34.7,-1.13485495,-0.47693655
0,7-2009,23,7,2009,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],35.3,-1.13485495,-0.47693655
0,7-2010,24,7,2010,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],33.1,-1.13485495,-0.47693655
0,7-2011,25,7,2011,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],34.2,-1.13485495,-0.47693655
0,7-2012,26,7,2012,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],34.9,-1.13485495,-0.47693655
0,7-2013,27,7,2013,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],34.1,-1.13485495,-0.47693655
0,7-2014,28,7,2014,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],35.1,-1.13485495,-0.47693655
0,7-2015,29,7,2015,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],34,-1.13485495,-0.47693655
0,7-2016,30,7,2016,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],34.1,-1.13485495,-0.47693655
0,7-2017,31,7,2017,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],34.2,-1.13485495,-0.47693655
0,7-2018,32,7,2018,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],35.9,-1.13485495,-0.47693655
0,7-2019,33,7,2019,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],33.9,-1.13485495,-0.47693655
0,7-2020,34,7,2020,Prince Edward Island,Administrative and financial supervisors and administrative occupations [12],34.5,-1.13485495,-0.47693655
0,8-1987,1,8,1987,Quebec,Administrative and financial supervisors and administrative occupations [12],34.2,-1.13485495,-0.47693655
0,8-1988,2,8,1988,Quebec,Administrative and financial supervisors and administrative occupations [12],34.6,-1.13485495,-0.47693655
0,8-1989,3,8,1989,Quebec,Administrative and financial supervisors and administrative occupations [12],34.8,-1.13485495,-0.47693655
0,8-1990,4,8,1990,Quebec,Administrative and financial supervisors and administrative occupations [12],35.2,-1.13485495,-0.47693655
0,8-1991,5,8,1991,Quebec,Administrative and financial supervisors and administrative occupations [12],34.5,-1.13485495,-0.47693655
0,8-1992,6,8,1992,Quebec,Administrative and financial supervisors and administrative occupations [12],34,-1.13485495,-0.47693655
0,8-1993,7,8,1993,Quebec,Administrative and financial supervisors and administrative occupations [12],34.1,-1.13485495,-0.47693655
0,8-1994,8,8,1994,Quebec,Administrative and financial supervisors and administrative occupations [12],34.1,-1.13485495,-0.47693655
0,8-1995,9,8,1995,Quebec,Administrative and financial supervisors and administrative occupations [12],33.6,-1.13485495,-0.47693655
0,8-1996,10,8,1996,Quebec,Administrative and financial supervisors and administrative occupations [12],34.4,-1.13485495,-0.47693655
0,8-1997,11,8,1997,Quebec,Administrative and financial supervisors and administrative occupations [12],34.7,-1.13485495,-0.47693655
0,8-1998,12,8,1998,Quebec,Administrative and financial supervisors and administrative occupations [12],33.7,-1.13485495,-0.47693655
0,8-1999,13,8,1999,Quebec,Administrative and financial supervisors and administrative occupations [12],34.5,-1.13485495,-0.47693655
0,8-2000,14,8,2000,Quebec,Administrative and financial supervisors and administrative occupations [12],34.5,-1.13485495,-0.47693655
0,8-2001,15,8,2001,Quebec,Administrative and financial supervisors and administrative occupations [12],34.3,-1.13485495,-0.47693655
0,8-2002,16,8,2002,Quebec,Administrative and financial supervisors and administrative occupations [12],33.9,-1.13485495,-0.47693655
0,8-2003,17,8,2003,Quebec,Administrative and financial supervisors and administrative occupations [12],33.5,-1.13485495,-0.47693655
0,8-2004,18,8,2004,Quebec,Administrative and financial supervisors and administrative occupations [12],33.8,-1.13485495,-0.47693655
0,8-2005,19,8,2005,Quebec,Administrative and financial supervisors and administrative occupations [12],34.2,-1.13485495,-0.47693655
0,8-2006,20,8,2006,Quebec,Administrative and financial supervisors and administrative occupations [12],33.6,-1.13485495,-0.47693655
0,8-2007,21,8,2007,Quebec,Administrative and financial supervisors and administrative occupations [12],33.6,-1.13485495,-0.47693655
0,8-2008,22,8,2008,Quebec,Administrative and financial supervisors and administrative occupations [12],33.4,-1.13485495,-0.47693655
0,8-2009,23,8,2009,Quebec,Administrative and financial supervisors and administrative occupations [12],33.4,-1.13485495,-0.47693655
0,8-2010,24,8,2010,Quebec,Administrative and financial supervisors and administrative occupations [12],33.8,-1.13485495,-0.47693655
0,8-2011,25,8,2011,Quebec,Administrative and financial supervisors and administrative occupations [12],33.7,-1.13485495,-0.47693655
0,8-2012,26,8,2012,Quebec,Administrative and financial supervisors and administrative occupations [12],34,-1.13485495,-0.47693655
0,8-2013,27,8,2013,Quebec,Administrative and financial supervisors and administrative occupations [12],34,-1.13485495,-0.47693655
0,8-2014,28,8,2014,Quebec,Administrative and financial supervisors and administrative occupations [12],33.7,-1.13485495,-0.47693655
0,8-2015,29,8,2015,Quebec,Administrative and financial supervisors and administrative occupations [12],34.2,-1.13485495,-0.47693655
0,8-2016,30,8,2016,Quebec,Administrative and financial supervisors and administrative occupations [12],34.3,-1.13485495,-0.47693655
0,8-2017,31,8,2017,Quebec,Administrative and financial supervisors and administrative occupations [12],33.6,-1.13485495,-0.47693655
0,8-2018,32,8,2018,Quebec,Administrative and financial supervisors and administrative occupations [12],33.9,-1.13485495,-0.47693655
0,8-2019,33,8,2019,Quebec,Administrative and financial supervisors and administrative occupations [12],33.7,-1.13485495,-0.47693655
0,8-2020,34,8,2020,Quebec,Administrative and financial supervisors and administrative occupations [12],34.1,-1.13485495,-0.47693655
0,9-1987,1,9,1987,Saskatchewan,Administrative and financial supervisors and administrative occupations [12],34.3,-1.13485495,-0.47693655
0,9-1988,2,9,1988,Saskatchewan,Administrative and financial supervisors and administrative occupations [12],33.8,-1.13485495,-0.47693655
0,9-1989,3,9,1989,Saskatchewan,Administrative and financial supervisors and administrative occupations [12],36.2,-1.13485495,-0.47693655
0,9-1990,4,9,1990,Saskatchewan,Administrative and financial supervisors and administrative occupations [12],35,-1.13485495,-0.47693655
0,9-1991,5,9,1991,Saskatchewan,Administrative and financial supervisors and administrative occupations [12],34.9,-1.13485495,-0.47693655
0,9-1992,6,9,1992,Saskatchewan,Administrative and financial supervisors and administrative occupations [12],34,-1.13485495,-0.47693655
0,9-1993,7,9,1993,Saskatchewan,Administrative and financial supervisors and administrative occupations [12],35.6,-1.13485495,-0.47693655
0,9-1994,8,9,1994,Saskatchewan,Administrative and financial supervisors and administrative occupations [12],35.5,-1.13485495,-0.47693655
0,9-1995,9,9,1995,Saskatchewan,Administrative and financial supervisors and administrative occupations [12],34.6,-1.13485495,-0.47693655
0,9-1996,10,9,1996,Saskatchewan,Administrative and financial supervisors and administrative occupations [12],34.7,-1.13485495,-0.47693655
0,9-1997,11,9,1997,Saskatchewan,Administrative and financial supervisors and administrative occupations [12],34,-1.13485495,-0.47693655
0,9-1998,12,9,1998,Saskatchewan,Administrative and financial supervisors and administrative occupations [12],34.8,-1.13485495,-0.47693655
0,9-1999,13,9,1999,Saskatchewan,Administrative and financial supervisors and administrative occupations [12],35.2,-1.13485495,-0.47693655
0,9-2000,14,9,2000,Saskatchewan,Administrative and financial supervisors and administrative occupations [12],35.6,-1.13485495,-0.47693655
0,9-2001,15,9,2001,Saskatchewan,Administrative and financial supervisors and administrative occupations [12],34.6,-1.13485495,-0.47693655
0,9-2002,16,9,2002,Saskatchewan,Administrative and financial supervisors and administrative occupations [12],34.2,-1.13485495,-0.47693655
0,9-2003,17,9,2003,Saskatchewan,Administrative and financial supervisors and administrative occupations [12],33.3,-1.13485495,-0.47693655
0,9-2004,18,9,2004,Saskatchewan,Administrative and financial supervisors and administrative occupations [12],34.3,-1.13485495,-0.47693655
